,user_id,username,Age,Language,Proficiency,Objective,Learning Type,Tell us about yourself
2626,d3AO23,Iveh3,18-24,Japanese,Begginer,School/Uni,Self Study,"I'm 18 years old. I'm Japanese, but I'm a student at high school in Japan. I like traveling. I often travel abroad. I also like playing video games. I'm also a big fan of anime."
2627,mdaycj,staylor4072,18-24,Japanese,Begginer,Travel,Self Study,Sports enthusiast
2628,6RAKWG,kashyap001,45-55,English,Intermediate,Social,Self Study,Engineer by profession
2629,ctQ7Yg,Jojo2222,18-24,Japanese,Intermediate,School/Uni,Live Class,Anime
2630,stbl1m,falzFalz,18-24,Arabic,Begginer,School/Uni,Mix,programmer
2631,f06b26,nilde_pettigrew,24-35,Arabic,Begginer,School/Uni,Self Study,"Hello there,Iam Nilüfer Pettigrew,Iam from Spain. I am a freelance translator and I would like to learn Arabic because I need to collaborate with a company in Dubai."
2632,CAUJ6B,cauj6b,35-45,French,Begginer,Travel,Self Study,Corporate lawyer
2633,RlL63J,NerdZ,45-55,Japanese,Advanced,School/Uni,Self Study,Japanese teacher
2634,tMqt2c,cosmos_s,45-55,English,Intermediate,School/Uni,Mix,Artistic
2635,8zylbf,langlearners2020,56-65,English,Advanced,Hobby,Self Study,I'm a French learner.
2636,ICXJNX,pazo,56-65,English,Begginer,Career,Mix,I love cooking and eating. I enjoy meeting and talking with new people and learning about their cultures. I am also interested in history and art.
2637,W1N7SZ,Sudha1973,18-24,English,Begginer,Career,Mix,I am a teacher
2638,JJF9PW,DanielStillwell,65+,Japanese,Advanced,Hobby,Live Class,My hobby is footbal
2639,R75823,s2152l0,65+,English,Begginer,School/Uni,Self Study,"I am a 65+ year old male from South West USA. My native language is English and I want to learn English (US). I am an expert at English (US) and will use it for School/Uni. I am interested in culture, current affairs, languages, people, politics and religion"
2640,sKT7ft,DruvD9x62,65+,Japanese,Advanced,Career,Self Study,I am a retired teacher. I am interested in reading
2641,fLWV2T,Fantastic_Carpet14,45-55,English,Begginer,Social,Mix,I am a enthusiast photographer and traveling is my passion.
2642,Ha812u,FelicityT,45-55,German,Intermediate,Career,Mix,"A 45 year old woman who has worked for the past 20 years. I have a background in psychology and was a mental health professional for a long time. I have lived in Germany, Australia, and now the United Kingdom. I am happily married and have 3 children who are 18,"
2643,vldyJb,tina4490,45-55,Japanese,Begginer,Other,Self Study,Fitness
2644,2bxhz4,Hvaide,35-45,Arabic,Intermediate,Brain,Mix,Blogging
2645,vJHCSk,Maria_M,56-65,Japanese,Begginer,Travel,Live Class,I've always been fascinated by Japan and its culture. I'm interested in learning Japanese because I want to visit the country one day and immerse myself in its vibrant culture.
2646,J0P1N0R,j0p1n0r,24-35,French,Intermediate,Hobby,Self Study,Hello!! My name is Jonas.I am a bakery worker by day and biker by night:-).I am a friendly person!!
2647,b0p9zV,BarryMason70,35-45,Japanese,Begginer,Career,Mix,"I am a Japanese learner, but I don't know anything, and it's just for fun."
2648,V7IMBU,swahamad,18-24,German,Begginer,Career,Live Class,I'm a student
2649,WWE9MAN,Michaelquinnn,24-35,English,Intermediate,Brain,Mix,hi
2650,4851E4,will_hunt,45-55,German,Begginer,School/Uni,Self Study,"Interests: Music, Football, Cinema"
2651,A03058,vishal_singh20,18-24,Arabic,Intermediate,Career,Mix,"Cooking, travelling, hanging out with friends,"
2652,a05bqy,dorrie825,65+,English,Begginer,Other,Self Study,"Hi, I love to travel and see the world!"
2653,oxi4ag,shreya_sah,18-24,Arabic,Begginer,Hobby,Live Class,I am a student in my first year of graduation.
2654,t8XbmB,chloe1945,65+,Japanese,Begginer,Brain,Live Class,I am doing a world tour
2655,eOYl1v,Natasha1972,45-55,Japanese,Advanced,Brain,Mix,I am a grandmother from the USA who would like to learn a new language and would like to be able to speak with my grandchild.
2656,OP6MUZ,Rymakh,56-65,English,Intermediate,Travel,Mix,please teach me
2657,qW2bQX,JuneSponsor,18-24,English,Advanced,Career,Mix,Nothing to share at this time
2658,gxNEjr,tj_asd2009,24-35,Arabic,Begginer,School/Uni,Self Study,I'm a full stack developer
2659,thi9vh,thinair10,56-65,English,Begginer,Career,Self Study,Yes
2660,tL7Iww,Shaun10,56-65,English,Begginer,School/Uni,Live Class,"Being from the UK, I love the countryside and having lots of outdoor activities like hiking, walking and cycling. I also love travelling to other countries to see different sights, experience different cultures and meet people from different backgrounds."
2661,5kdNgP,LearnerGirl27,56-65,German,Advanced,Career,Self Study,"I'm a German learner from the UK. I'm interested in music and history. I'm also a musician, and I enjoy playing the guitar and piano."
2662,CQL6DH,oliviaspearman,45-55,English,Advanced,School/Uni,Mix,Teacher
2663,Z4TSGP,danielkaran,45-55,English,Begginer,Career,Self Study,"Student,  Educator"
2664,yq2n5f,Sarah_Jane_Harris,56-65,French,Begginer,Hobby,Mix,I'm a Hobby learner and am learning french with many other languages. I love watching football and listen to music
2665,EPTUZG,SyeDany,18-24,French,Begginer,Other,Mix,Everyone has their own story.
2666,Gn0gXB,Annie_Mack,35-45,Arabic,Advanced,Travel,Live Class,Car & Motorcycle Enthusiast
2667,348774,Biran27,65+,French,Advanced,Other,Mix,Profession: Artist
2668,JFUAUF,Kresta,45-55,German,Intermediate,Brain,Self Study,married with kids
2669,NCHS5Z,mango_hi,65+,English,Intermediate,Brain,Self Study,New to Learn a Language :-)
2670,3G8TS,lakshya2588,18-24,Japanese,Intermediate,Other,Self Study,"Hi my name is lakshya, i am a learner of japanese language."
2671,4VZPQM,PriyankOhri,18-24,English,Intermediate,Career,Mix,I occassionally make chitchat with random people
2672,pW9zEK,L1nda8203,45-55,English,Begginer,Travel,Mix,"i like to play foozball,:)"
2673,JUUYCS,bakunin126,18-24,English,Begginer,Social,Mix,Guitarist - always looking for good music to listen to
2674,jhybfr,dream_farming11,35-45,French,Intermediate,Career,Mix,Software Engineer
2675,jSPTGW,juyool83,18-24,English,Intermediate,Career,Live Class,Driving is my passion
2676,C33218,vikash184,45-55,English,Begginer,Travel,Mix,I am a HOBBYIST. I am a businessman. I am looking for business partners.
2677,EZv66E,adityam_11,65+,English,Begginer,Career,Live Class,"Hello, I'm Adittya. I'm a learning enthusiast and have been learning languages for over a decade. I'm currently studying English as a second language and am looking forward to becoming a certified teacher. My goal is to help others to find their own path and to support them in achieving their"
2678,m4tk9e,triviaguy,Under 18-,German,Intermediate,School/Uni,Self Study,I'm a student and I love playing videogames and indian food
2679,if74xr,SeaFortune,Under 18-,English,Intermediate,Travel,Live Class,I do travel a lot and love to try out different cuisines and music.
2680,tj29xr,nadinamit,56-65,English,Advanced,Career,Self Study,"I'm a social person, very much interested in music, travelling and culture. I also have an interest in reading and writing."
2681,C8EHBe,ShreyasV467,56-65,English,Begginer,Career,Self Study,"I am a software engineer with a few years of experience working with different technologies like Java, Python, C#, and JavaScript. I am passionate about learning new programming languages and technologies to stay up-to-date with the latest trends and best practices in the industry."
2682,hY2ya6,bongobde,45-55,German,Begginer,Travel,Live Class,"I'm a Chinese nation who love to travel around europe, especially in Germany. I would like to know German language and culture."
2683,Qs3kVR,boskenguy,24-35,English,Intermediate,Brain,Mix,Nerd&Gamer
2684,u89Wt9,BikerPamela99,Under 18-,French,Begginer,Travel,Live Class,I would like to learn French to travel abroad.
2685,v2ZVxi,Kdevotee7,35-45,Arabic,Advanced,Career,Self Study,Hey I am a learner
2686,sSZPIa,Fazza60,24-35,French,Intermediate,Other,Mix,I am interested in Mathematics and English.
2687,ZkXAU7,iamfaisal,35-45,English,Advanced,Hobby,Self Study,Professional
2688,XRDDLN,VinitaRaya12,56-65,English,Begginer,Travel,Mix,Enjoying the outdoors with my family and traveling around the world.
2689,e77428,liamk77428,56-65,English,Begginer,Career,Self Study,:)
2690,Vkwk3L,hussainsiddique9,Under 18-,Arabic,Begginer,School/Uni,Self Study,nothing
2691,g4w53g,prophet2,35-45,English,Intermediate,Travel,Live Class,Teacher
2692,jomBqG,jomBqG,24-35,Japanese,Intermediate,Career,Mix,"Hello, I am a new teacher in Japan. I'm very curious about the Japanese culture, so I hope I can learn more."
2693,AE1ZXI,Fengxue_14,24-35,English,Intermediate,Career,Live Class,"I am a student who is passionate about learning new languages, especially English. I am willing to learn any language and am interested in different cultures and customs."
2694,kezybf,kezybf,24-35,Arabic,Begginer,School/Uni,Live Class,I'm just an ARMY who loves BTS
2695,W766QS,Willow,18-24,English,Begginer,School/Uni,Live Class,I like to meet new people and share our music/taste band
2696,Rd8pUb,Angelique794,65+,English,Intermediate,Career,Mix,"Hi,I am a immigrant in Germany. I'm a architect.I like to view some architecture news."
2697,RKQXJF,shripathi85,35-45,English,Intermediate,Other,Mix,"Interested in technology, coding and web designing"
2698,kTWjZE,Mayuri16,24-35,Japanese,Begginer,Hobby,Mix,Software Engineer
2699,kartu,najdy,18-24,English,Begginer,Social,Live Class,I love to play football
2700,jJkqHx,abdullah_dubai,24-35,English,Advanced,Career,Live Class,Interested in tech
2701,VK2DBY,ivan_i,18-24,French,Advanced,Social,Self Study,Welcome to my pofile.
2702,3146DZ,Waldemar,45-55,English,Intermediate,Other,Mix,I love to read English literature and keep myself updated with the latest news around the world.
2703,jKHkWc,GomezDavid20,Under 18-,English,Advanced,Career,Mix,"Fun loving, student"
2704,VQZPEA,vasavi2023,24-35,English,Begginer,Career,Self Study,No response.
2705,98P4DH,98P4DH,Under 18-,English,Begginer,Hobby,Mix,Hi guys I'm a writer and I hope that you will like my work and I hope that you will let me know what you think about it
2706,jE4y2j,ToriVn11,24-35,English,Intermediate,Career,Self Study,Teacher
2707,cdWtkR,Wendy_Charlotte,24-35,English,Begginer,Career,Mix,It's an exciting journey in life. The best way to grow and thrive is to continually learn and keep your mind open to new ideas.
2708,MGWJNN,simon0545,24-35,French,Advanced,Career,Live Class,Teaching French to young kids
2709,xvR2uH,Butterfly19,24-35,Arabic,Advanced,Other,Live Class,I am a part time employee and I'm currently studying Arabic.
2710,db3zhw,HamzaM80,24-35,English,Intermediate,Career,Live Class,Here I am
2711,e1y96w,vinetry,35-45,German,Intermediate,Career,Live Class,"A lover of German culture, and a self-proclaimed word nerd."
2712,66787A,yasin_titus,65+,Arabic,Begginer,Career,Live Class,Animal lover
2713,u5ZZfj,Travis_Monroe,18-24,English,Begginer,Brain,Self Study,"Hi everyone! I'm Travis, 19 years old, and I'm from Missouri, USA. I'm studying biology and I'd like to go to medical school. I'm a huge music fan and I play the guitar and write my own music. I'm very friendly"
2714,sYxPCL,Jenny_42,35-45,English,Advanced,Travel,Mix,"excited, friendly, inspired, adorable, dynamic, witty"
2715,fKBZgW,savio06,45-55,English,Begginer,Hobby,Mix,Retired
2716,attijtx,KAJLON12,18-24,German,Begginer,Brain,Self Study,"Profesional Skills - Computer Expert, Sustainable Development Advocate, Engaged Young Adult"
2717,qU4hgq,sherene93,35-45,English,Intermediate,Travel,Live Class,I have been busy residing in my own country. I am now looking forward to explore more countries.
2718,n7iB6N,Sbreen_4,65+,French,Begginer,Career,Mix,I am a researcher
2719,-RCV6Q,Gimraud,Under 18-,English,Begginer,Social,Live Class,I am an under 18 girl.
2720,slrbbb,trainer21,24-35,Japanese,Begginer,Career,Mix,Japanese student
2721,n9mXdL,LanguageLearner10,24-35,English,Intermediate,Social,Live Class,I want to learn and understand English language. I have basic understanding about  English and want to improve my English
2722,K4T4KY,mohamedk,Under 18-,English,Begginer,Career,Live Class,I'm a learn English
2723,K8g9wZ,alex_c07,18-24,French,Intermediate,Career,Self Study,"I'm a video game developer, but I also enjoy playing video games!"
2724,pztShK,Lety41,65+,English,Intermediate,Social,Live Class,"If you are looking for a friend, I am available at any time. Let's be friends, I will send you a friend request"
2725,r8GSGH,gtruer,18-24,Arabic,Intermediate,Career,Mix,I am 18 years old and I'm new here.
2726,2UCK3Z,Chiara2981,24-35,German,Intermediate,School/Uni,Mix,I am 24 years old and I am learning German because I want to be able to communicate with my German friends and I think it's a good skill to have.
2727,MB89BN,sebastian,65+,English,Intermediate,Career,Mix,I work as a Manager in the Marketing and Advertising Industry.
2728,vjt2yh,@KeithWilkinso2,45-55,English,Intermediate,Other,Mix,Education. Volunteer
2729,UHX6UY,tasmiyaa,56-65,English,Begginer,Career,Live Class,"Hello, I am Sagar from India. I am a Xfinity customer and trying to learn English for speaking and understanding purposes. I am looking for English tutor."
2730,MMWYPH,Mary412,24-35,Japanese,Begginer,Career,Self Study,I am a real estate agent who loves to travel and explore new places
2731,46srsfk,coolkid88,Under 18-,English,Intermediate,Travel,Mix,Student
2732,jZNLjQ,spidyhawk,24-35,Japanese,Begginer,Career,Self Study,Learning Japanese to enjoy the anime culture!
2733,byzepy,Welshy55,65+,English,Advanced,Brain,Mix,"I am learning Welsh for fun and I would like to learn more from the forum, thank you."
2734,gXnkKL,shah011a,35-45,English,Advanced,School/Uni,Mix,"Hi, My name is Shahid. I am working as an Experienced HR Professional. I am friendly, helpful, and eager to learn. I am 33 years old, living in New York City."
2735,VX5UQM,johngates,18-24,English,Begginer,School/Uni,Mix,"Hello! I am interested in learning English and connect with people from all over the world. I am a student and would like to improve my English skills. I am looking for someone who is patient and willing to help me improve my English through conversations. I am also open to practicing pronounciation and grammar,"
2736,APQ5N4,Timo662,56-65,English,Begginer,Career,Mix,I am a manger and looking forward to be an expert in my field.
2737,c2hNp,vladimIrs,18-24,Japanese,Intermediate,School/Uni,Self Study,"Hi, my name is Vladimir, I'm 19 years old, from Russia. I am a student of Moscow Technical University. In my spare time i like to read books and play computer games."
2738,APJGKL,animeshen,18-24,English,Advanced,School/Uni,Live Class,"Learning English language , love to watch movies and listen to music"
2739,T6KZL8,Stuart_99,18-24,French,Begginer,Travel,Mix,I am a beginner in French and I want to learn French to travel in France
